schol_id,University,Major,Level,Language,Tuition Covered,Accomodation covered?,Living Expense Covered?,Tuition fees to pay,Original Tuition fee,Start_Month,Start_Year,Accomodation_To_Pay,Accomodation_duration,Expense_To_Pay,Expense_duration
569,South China University of Technology,Automation,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
570,South China University of Technology,Biotechnology,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
571,South China University of Technology,Business Administration,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
572,South China University of Technology,Applied Physics,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
573,South China University of Technology,Food Science and Engineering,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
574,South China University of Technology,Light Chemistry Engineering,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
575,South China University of Technology,Pharmaceutical Engineering,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
576,South China University of Technology,Applied Chemistry,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
577,South China University of Technology,Chemical Engineering and Technology,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
578,South China University of Technology,Network Engineering,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
579,South China University of Technology,Computer Science and Technology,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
580,South China University of Technology,Civil Engineering,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
581,South China University of Technology,Information Engineering,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
582,South China University of Technology,Electronic Science and Technology,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
583,South China University of Technology,Traffic Engineering,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
584,South China University of Technology,Architecture,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
585,South China University of Technology,Industrial Design,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
586,South China University of Technology,Vehicle Engineering,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
587,South China University of Technology,Mechanical Engineering,Bachelor,Chinese,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
588,South China University of Technology,B.Eng. in Computer Science and Technology (in English),Bachelor,English,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
589,South China University of Technology,B.Econ. in International Economics and Trade (in English),Bachelor,English,17550.0,0,0,6500,24050.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
590,Jiangsu University,Pharmacy,Bachelor,English,10000.0,0,0,8000,18000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
591,Jiangsu University,Chemistry,Bachelor,English,10000.0,0,0,8000,18000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
592,Jiangsu University,Accounting,Bachelor,English,10000.0,0,0,8000,18000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
593,Jiangsu University,Food Science & Engineering,Bachelor,English,10000.0,0,0,8000,18000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
594,Jiangsu University,Mechanical Engineering,Bachelor,English,10000.0,0,0,8000,18000.0,Sep,2019,1000.0,MONTH,1000.0,MONTH
595,Zhejiang University of Science and Technology,Computer Science and Technology,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
596,Zhejiang University of Science and Technology,Food Science and Engineering,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
597,Zhejiang University of Science and Technology,Information and Computational Science (Statistics and Financial Actuarial Science),Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
598,Zhejiang University of Science and Technology,Fashion Performance and Image Design,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
599,Zhejiang University of Science and Technology,Civil Engineering ,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
600,Zhejiang University of Science and Technology,Applied Physics (Laser 3D Technology),Bachelor,English,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
601,Zhejiang University of Science and Technology,Digital Media Technology,Bachelor,English,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
602,Zhejiang University of Science and Technology,Communication Engineering,Bachelor,English,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
603,Zhejiang University of Science and Technology,Computer Science and Technology (Information Technology),Bachelor,English,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
604,Zhejiang University of Science and Technology,Information and Computational Science (Statistics and Financial Actuarial Science),Bachelor,English,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
605,Zhejiang University of Science and Technology,Chinese Language and Literature (Business Chinese),Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
606,Zhejiang University of Science and Technology,Measurement & Control Technology and Instruments(Robot Technology),Bachelor,English,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
607,Zhejiang University of Science and Technology,German Language,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
608,Zhejiang University of Science and Technology,Physics,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
609,Zhejiang University of Science and Technology,International Marketing ,Bachelor,English,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
610,Zhejiang University of Science and Technology,Logistics Engineering,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
611,Zhejiang University of Science and Technology,Information Management and Information System,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
612,Zhejiang University of Science and Technology,Industry Engineering,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
613,Zhejiang University of Science and Technology,Animation,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
614,Zhejiang University of Science and Technology,Fashion Design,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
615,Zhejiang University of Science and Technology,Industry Design,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
616,Zhejiang University of Science and Technology,Light Chemical Engineering,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
617,Zhejiang University of Science and Technology,Packaging Engineering,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
618,Zhejiang University of Science and Technology,Food Science and Engineering,Bachelor,English,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
619,Zhejiang University of Science and Technology,Pharmaceutical Engineering,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
620,Zhejiang University of Science and Technology,Biological Engineering,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
621,Zhejiang University of Science and Technology,Materials Science and Engineering,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
622,Zhejiang University of Science and Technology,Marketing ,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
623,Zhejiang University of Science and Technology,Chemical Engineering and Technique,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
624,Zhejiang University of Science and Technology,Architectures (5 years),Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
625,Zhejiang University of Science and Technology,Water-supply and Drainage Engineering,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
626,Zhejiang University of Science and Technology,International Economics and Trade ,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
627,Zhejiang University of Science and Technology,Urban Planning,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
628,Zhejiang University of Science and Technology,Communication Engineering,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
629,Zhejiang University of Science and Technology,Digital Media Technology,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
630,Zhejiang University of Science and Technology,Intelligent Manufacturing and Control Science,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
631,Zhejiang University of Science and Technology,Electric Engineering and Automation,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
632,Zhejiang University of Science and Technology,Automation,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
633,Zhejiang University of Science and Technology,Machinery Manufacture Design and Automation,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
634,Zhejiang University of Science and Technology,Automotive Engineering,Bachelor,Chinese,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
635,Zhejiang University of Science and Technology,International Economics and Trade ,Bachelor,English,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
636,Zhejiang University of Science and Technology,Civil Engineering ,Bachelor,English,20000.0,1,0,0,20000.0,Sep,2019,0.0,YEAR,1000.0,MONTH
637,University of Science and Technology Beijing,Energy and Power,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
638,University of Science and Technology Beijing,Environmental Engineering ,Bachelor,English,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
639,University of Science and Technology Beijing,Visual Communication Design,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
640,University of Science and Technology Beijing,Architectural Environment and Energy Application Engineering,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
641,University of Science and Technology Beijing,Mineral Processing Engineering,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
642,University of Science and Technology Beijing,Mining Engineering,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
643,University of Science and Technology Beijing,Materials Science and Engineering,Bachelor,English,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
644,University of Science and Technology Beijing,German,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
645,University of Science and Technology Beijing,Japanese,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
646,University of Science and Technology Beijing,English,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
647,University of Science and Technology Beijing,Applied Physics,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
648,University of Science and Technology Beijing,Applied Chemistry,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
649,University of Science and Technology Beijing,Biotechnology,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
650,University of Science and Technology Beijing,Mathematics and Applied Mathematics,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
651,University of Science and Technology Beijing,Information and Computing Science,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
652,University of Science and Technology Beijing,Finance Engineering,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
653,University of Science and Technology Beijing,Accounting,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
654,University of Science and Technology Beijing,Management Engineering,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
655,University of Science and Technology Beijing,Business Administration,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
656,University of Science and Technology Beijing,Information Management and Information Systems,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
657,University of Science and Technology Beijing,International Economics and Trade,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
658,University of Science and Technology Beijing,Artificial Intelligence Science and Technology,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
659,University of Science and Technology Beijing,Communications Engineering,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
660,University of Science and Technology Beijing,Information Security,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
661,University of Science and Technology Beijing,Automation,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
662,University of Science and Technology Beijing,Computer Science and Technology,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
663,University of Science and Technology Beijing,Measuring Technology and Instrument,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
664,University of Science and Technology Beijing,Mechanical Engineering,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
665,University of Science and Technology Beijing,Industrial Design,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
666,University of Science and Technology Beijing,Logistics Engineering,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
667,University of Science and Technology Beijing,Internet of Things,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
668,University of Science and Technology Beijing,Metallurgical Engineering,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
669,University of Science and Technology Beijing,Safety Engineering,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
670,University of Science and Technology Beijing,Civil Engineering,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
671,University of Science and Technology Beijing,Vehicle Engineering,Bachelor,Chinese,23300.0,1,1,0,23300.0,Sep,2019,0.0,YEAR,0.0,MONTH
672,Zhejiang University of Science and Technology,Computer Science and Technology,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
673,Zhejiang University of Science and Technology,Information and Computational Science (Statistics and Financial Actuarial Science),Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
674,Zhejiang University of Science and Technology,Food Science and Engineering,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
675,Zhejiang University of Science and Technology,Computer Science and Technology (Information Technology),Bachelor,English,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
676,Zhejiang University of Science and Technology,Marketing ,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
677,Zhejiang University of Science and Technology,International Economics and Trade ,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
678,Zhejiang University of Science and Technology,Civil Engineering ,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
679,Zhejiang University of Science and Technology,Fashion Performance and Image Design,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
680,Zhejiang University of Science and Technology,Applied Physics (Laser 3D Technology),Bachelor,English,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
681,Zhejiang University of Science and Technology,Digital Media Technology,Bachelor,English,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
682,Zhejiang University of Science and Technology,Communication Engineering,Bachelor,English,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
683,Zhejiang University of Science and Technology,Measurement & Control Technology and Instruments(Robot Technology),Bachelor,English,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
684,Zhejiang University of Science and Technology,Chinese Language and Literature (Business Chinese),Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
685,Zhejiang University of Science and Technology,Information and Computational Science (Statistics and Financial Actuarial Science),Bachelor,English,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
686,Zhejiang University of Science and Technology,Physics,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
687,Zhejiang University of Science and Technology,German Language,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
688,Zhejiang University of Science and Technology,Information Management and Information System,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
689,Zhejiang University of Science and Technology,Logistics Engineering,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
690,Zhejiang University of Science and Technology,International Marketing ,Bachelor,English,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
691,Zhejiang University of Science and Technology,Industry Engineering,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
692,Zhejiang University of Science and Technology,Animation,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
693,Zhejiang University of Science and Technology,Fashion Design,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
694,Zhejiang University of Science and Technology,Light Chemical Engineering,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
695,Zhejiang University of Science and Technology,Industry Design,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
696,Zhejiang University of Science and Technology,Biological Engineering,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
697,Zhejiang University of Science and Technology,Materials Science and Engineering,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
698,Zhejiang University of Science and Technology,Packaging Engineering,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
699,Zhejiang University of Science and Technology,Chemical Engineering and Technique,Bachelor,Chinese,16500.0,0,0,4500,21000.0,Sep,2019,1500.0,MONTH,1000.0,MONTH
